score,author,content,description,publishedAt,source,title,url,urlToImage
38,Shannon Connellan,"Hurricane Michael is growing stronger, expected to make landfall on Wednesday as a Category 3 hurricane. And there's no better view than from the quiet safety of space. SEE ALSO: Hurricane Michael is primed to grow stronger and pummel the Florida coast. Here'… [+966 chars]","Hurricane Michael is growing stronger, expected to make landfall on Wednesday as a Category 3 hurricane. And there's no better view than from the quiet safety of space. SEE ALSO: Hurricane Michael is primed to grow stronger and pummel the Florida coast. Here'…",2018-10-10T03:47:30Z,"{'id': 'mashable', 'name': 'Mashable'}",NASA video shows looming Hurricane Michael from space,https://mashable.com/article/hurricane-michael-from-space/,https://i.amz.mshcdn.com/H2DxLirPqooE6uqxECFgQ1XvFHA=/1200x630/2018%2F10%2F10%2Ff8%2Fdffa215e45864f01b40bc31bfd331ee7.23537.png
39,Victoria Rodriguez,"Hurricane Michael was one of the most powerful hurricanes to hit the continental U.S. in almost 50 years, according to the Associated Press. The hurricane made landfall in Mexico Beach, Florida, as a Category 4 storm on Wednesday and then weakened as it moved… [+3088 chars]","Hurricane Michael was one of the most powerful hurricanes to hit the continental U.S. in almost 50 years, according to the Associated Press. The hurricane made landfall in Mexico Beach, Florida, as a Category 4 storm on Wednesday and then weakened as it moved…",2018-10-11T21:27:45Z,"{'id': 'mashable', 'name': 'Mashable'}",How to help Hurricane Michael survivors,https://mashable.com/article/hurricane-michael-how-to-help-victims/,https://i.amz.mshcdn.com/_m4PLcfmWPsQL1DKs6SvWddS83k=/1200x630/2018%2F10%2F11%2Fd5%2F673ed81a0ebc471ab3c4222ffa8fc829.673cd.jpg
40,Morgan Sung,"Hurricane Michael, which made land Category 4 storm but has since dropped to a Category 3, continues to ravage Florida. Partially submerged cars and palm trees float through flooded coastal areas, and torrential rain and wind makes seeing anything nearly impo… [+1098 chars]","Hurricane Michael, which made land Category 4 storm but has since dropped to a Category 3, continues to ravage Florida. Partially submerged cars and palm trees float through flooded coastal areas, and torrential rain and wind makes seeing anything nearly impo…",2018-10-10T21:43:29Z,"{'id': 'mashable', 'name': 'Mashable'}",Videos from Hurricane Michael show its stunning strength,https://mashable.com/article/hurricane-michael-first-person-footage/,https://i.amz.mshcdn.com/aa8-Wt8ivvqN6NuiqNPS1FwADhM=/1200x630/2018%2F10%2F10%2Fec%2Ff69483d5e6b24dd1ae212ec3fd0a201b.c76ae.jpg
41,Chloe Bryan,"Hurricane Michael made landfall in the Florida panhandle as a Category 4 storm on Wednesday, causing widespread and sometimes catastrophic damage. So far, two people have died as a result of the storm. SEE ALSO: Watch from the cockpit as storm hunters enter H… [+439 chars]","Hurricane Michael made landfall in the Florida panhandle as a Category 4 storm on Wednesday, causing widespread and sometimes catastrophic damage. So far, two people have died as a result of the storm. SEE ALSO: Watch from the cockpit as storm hunters enter H…",2018-10-11T15:35:08Z,"{'id': 'mashable', 'name': 'Mashable'}",Photos show widespread destruction in the aftermath of Hurricane Michael,https://mashable.com/article/hurricane-michael-damage-photos/,https://i.amz.mshcdn.com/VPO6iYdrwgOdpUY9wW3TFH0YZIA=/1200x630/2018%2F10%2F11%2F0d%2F262bf6dffc8e4924b2a4a51e15f98b62.3891d.jpg
42,Morgan Sung,"Mother Nature sent a clear message to this meteorologist: Get the fuck out of the way. The Weather Channel's Jim Cantore, who's known for venturing through the most perilous natural disasters, was nearly knocked out by a 2x4. SEE ALSO: Watch Hurricane Michael… [+867 chars]","Mother Nature sent a clear message to this meteorologist: Get the fuck out of the way. The Weather Channel's Jim Cantore, who's known for venturing through the most perilous natural disasters, was nearly knocked out by a 2x4. SEE ALSO: Watch Hurricane Michael…",2018-10-10T20:04:04Z,"{'id': 'mashable', 'name': 'Mashable'}",Weatherman almost gets impaled by a 2x4 while covering Hurricane Michael,https://mashable.com/article/jim-cantore-weatherman-almost-hit-2x4-hurricane-michael/,https://i.amz.mshcdn.com/fP60eS7Q0Ryi6JSKzPl6moduG34=/1200x630/2018%2F10%2F10%2Fe2%2F95a0c55f81f045629db0c5dc12403b8b.bbe9b.png
43,Mark Kaufman,"When the steep-walled eye of Hurricane Michael passed over Stefan Melendez Wednesday afternoon, he stepped into the temporarily tranquil Florida environment and saw blue skies above. Melendez captured the footage during a Facebook Live video, soon after Categ… [+1248 chars]","When the steep-walled eye of Hurricane Michael passed over Stefan Melendez Wednesday afternoon, he stepped into the temporarily tranquil Florida environment and saw blue skies above. Melendez captured the footage during a Facebook Live video, soon after Categ…",2018-10-11T15:06:53Z,"{'id': 'mashable', 'name': 'Mashable'}",Watch as Florida man experiences eerie calm inside Hurricane Michael’s eye,https://mashable.com/article/hurricane-michael-eye-storm-video-florida/,https://i.amz.mshcdn.com/BTVuia1ZsU2XLvqtORqm8QZPk0c=/1200x630/2018%2F10%2F11%2Fac%2F4983b3ad8eb54659a0f89e217daf700d.c968f.png
44,Marcus Gilmer,"Once again, rough weather has disrupted what should have been a leisurely cruise. The outer bands of Hurricane Michael tossed a cruise ship around, jostling hundreds of vacation-goers in the Gulf of Mexico. Royal Caribbeans Empress of the Seas ship was caught… [+821 chars]","Once again, rough weather has disrupted what should have been a leisurely cruise. The outer bands of Hurricane Michael tossed a cruise ship around, jostling hundreds of vacation-goers in the Gulf of Mexico. Royal Caribbean’s Empress of the Seas ship was caugh…",2018-10-09T16:10:03Z,"{'id': 'mashable', 'name': 'Mashable'}",Watch as a cruise ship gets battered by Hurricane Michael,https://mashable.com/article/cruise-ship-hurricane-michael-video/,https://i.amz.mshcdn.com/krMLmJdi6t8vQtVb4dlEAOjxmrw=/1200x630/2018%2F10%2F09%2F43%2Fbc28bb2513d44068a9c806527d067e10.5f5d3.png
45,Chloe Bryan,"Hurricane Michael is drawing closer to the Florida coast. The Category 4 storm and is expected to make landfall on Wednesday. As the storm approaches, you can monitor real-time conditions along its path using a slew of live webcams, although they may cut out … [+784 chars]","Hurricane Michael is drawing closer to the Florida coast. The Category 4 storm and is expected to make landfall on Wednesday. As the storm approaches, you can monitor real-time conditions along its path using a slew of live webcams, although they may cut out …",2018-10-10T15:11:03Z,"{'id': 'mashable', 'name': 'Mashable'}",Watch Hurricane Michael roll in from these live beach cams,https://mashable.com/article/hurricane-michael-beach-live-cams/,https://i.amz.mshcdn.com/diTrtOvWB4zuk9a_1a5GrnaOb6I=/1200x630/2018%2F10%2F10%2Fa0%2F136d3f7eff1b4dee8ba06c96943800a1.236d1.jpg
46,Mark Kaufman,"Hurricane Michael has matured, developed an eye, and is gathering strength as it churns on a direct path towards the Florida Panhandle. National Hurricane Center scientists expect the storm to strike land on Wednesday as a major storm, with winds greater than… [+2911 chars]","Hurricane Michael has matured, developed an eye, and is gathering strength as it churns on a direct path towards the Florida Panhandle. National Hurricane Center scientists expect the storm to strike land on Wednesday as a major storm, with winds greater than…",2018-10-09T19:42:48Z,"{'id': 'mashable', 'name': 'Mashable'}",Hurricane Michael is primed to grow stronger and pummel the Florida coast. Here's why.,https://mashable.com/article/hurricane-michael-growing-stronger-florida/,https://i.amz.mshcdn.com/e4IxPMSz6UpMeeSkaTz14vGdJrI=/1200x630/2018%2F10%2F09%2Fb7%2F50e8101eb61444d4abb78c9733ca130d.d9d54.jpg
47,Mark Kaufman,"Hurricane Michael the fourth Category 4 storm to pummel the United States in 14 months snapped pine trees like toothpicks, washed neighborhoods into the sea, and shredded the hangars off an Air Force base. Before the storm's 155 mph winds struck the Florida P… [+1954 chars]","Hurricane Michael — the fourth Category 4 storm to pummel the United States in 14 months — snapped pine trees like toothpicks, washed neighborhoods into the sea, and shredded the hangars off an Air Force base. Before the storm's 155 mph winds struck the Flori…",2018-10-13T11:30:00Z,"{'id': 'mashable', 'name': 'Mashable'}",Before-and-after satellite photos reveal devastation left by Hurricane Michael,https://mashable.com/article/hurricane-michael-satellite-photos-devastation/,https://i.amz.mshcdn.com/Q4IaQEE011U1XW1RtBV-s2DJoJM=/1200x630/2018%2F10%2F13%2Fd2%2F604556f63357494e80de0adfaebaa37f.0a077.png
48,Mark Kaufman,"U.S. Air Force pilots spent a cloudy Oct. 9 morning crossing through the violent winds of Hurricane Michael. On their sixth pass, the pilots entered the storm's eye during daylight, capturing footage of the 150-mph hour storm's steep eyewalls. Hurricane Micha… [+1503 chars]","U.S. Air Force pilots spent the cloudy night crossing through the violent winds of Hurricane Michael. On their sixth pass, the pilots entered the storm's eye during daylight, capturing footage of the 150-mph hour storm's steep eyewalls. Hurricane Michael is m…",2018-10-10T17:40:25Z,"{'id': 'mashable', 'name': 'Mashable'}",Watch from the cockpit as storm hunters enter Hurricane Michael's eye,https://mashable.com/article/hurricane-michael-plane-flight-video/,https://i.amz.mshcdn.com/HsrqIUFxNTDhjHUPcB1bE9owAgI=/1200x630/2018%2F10%2F10%2F9a%2F5c39915989d749faa223ca3f11cfecbd.e383d.png
49,Amanda Luz Henning Santiago,"Even seasoned weather reporters had trouble withstanding the strong winds of Hurricane Michael. As the deadly storm moved through Panama City Beach, Florida, on Wednesday, NBC News' Kerry Sanders was covering it on camera when he nearly got swept away. Thankf… [+890 chars]","Even seasoned weather reporters had trouble withstanding the strong winds of Hurricane Michael. As the deadly storm moved through Panama City Beach, Florida, on Wednesday, NBC News' Kerry Sanders was covering it on camera when he nearly got swept away. Thankf…",2018-10-11T15:03:40Z,"{'id': 'mashable', 'name': 'Mashable'}",Watch Jim Cantore rescue another reporter from being swept away by Hurricane Michael's fierce winds,https://mashable.com/article/jim-cantore-saves-kerry-sanders-hurricane-michael/,https://i.amz.mshcdn.com/rSN0Y9xEpVKPkH-J2hhATrht-9Q=/1200x630/2018%2F10%2F11%2F98%2Fcdefe5c9b3c9422b93d891ce6f1bc6ac.a2e25.png
50,Sam Haysom,"If you've so much as glanced at Stephen King's Twitter feed, you'll know he's a long way from being Donald Trump's number one fan. He's previously referred to the man currently serving as President as an ""impulsive, bad-tempered idiot"", a ""genuinely nasty man… [+928 chars]","If you've so much as glanced at Stephen King's Twitter feed, you'll know he's a long way from being Donald Trump's number one fan. He's previously referred to the man currently serving as President as an ""impulsive, bad-tempered idiot"", a ""genuinely nasty man…",2018-10-11T09:49:55Z,"{'id': 'mashable', 'name': 'Mashable'}",Stephen King uses Bush comparison to slam Trump on Twitter,https://mashable.com/article/stephen-king-slams-trump-hurricane-michael/,https://i.amz.mshcdn.com/LT9jSqzTytt9RIU3zDM1isMzc8w=/1200x630/2018%2F10%2F11%2F04%2F355c94a5953745c691ccd3dc3fcf02a6.4dd50.jpg
51,Raymond Wong,"The best thing about Tesla cars isn't just that they're zero-emission vehicles that are better for our planet's health; it's also that they're kinda like smartphones. With a software update, they get new features that make them even better than they were at p… [+1731 chars]","The best thing about Tesla cars isn't just that they're zero-emission vehicles that are better for our planet's health; it's also that they're kinda like smartphones. With a software update, they get new features that make them even better than they were at p…",2018-10-27T19:06:23Z,"{'id': 'mashable', 'name': 'Mashable'}",Tesla cars inch closer to their self-driving future with a big update to Autopilot,https://mashable.com/article/tesla-navigate-autopilot-update-release/,https://i.amz.mshcdn.com/a1atW38Z6Rw6dILMaIsvNi_auG0=/1200x630/2018%2F10%2F27%2Ff8%2Ff83ea88f8eb4465da845219e75efb1c6.1ceb3.jpg
52,Miriam Kramer,I never want to understand the kind of fear that the families of NASA astronaut Nick Hague and Russian cosmonaut Alexey Ovchinin experienced in the wee hours of Thursday morning. Both crewmembers were aboard a Russian-made Soyuz rocket bound for a six-month s… [+1584 chars],I never want to understand the kind of fear that the families of NASA astronaut Nick Hague and Russian cosmonaut Alexey Ovchinin experienced in the wee hours of Thursday morning. Both crewmembers were aboard a Russian-made Soyuz rocket bound for a six-month s…,2018-10-11T22:14:25Z,"{'id': 'mashable', 'name': 'Mashable'}",Photos taken after Russian rocket failure prove that human spaceflight is never routine,https://mashable.com/article/soyuz-russian-rocket-failure-photos/,https://i.amz.mshcdn.com/MwIMdurpYxEBpYfHjmyY7yi4-D0=/1200x630/2018%2F10%2F11%2Fa1%2F73c2b20339cd4fb4b6614370b82e14a8.52221.jpg
